Time	Displacement	BinCount	Variance	Velocity	Label
346	98.984	2	0.354604	0.001	3767780823707108
347	98.984	2	0.422781	0	3767780823707108
348	98.984	2	0.41442	0	3767780823707108
349	98.983	2	0.603085	-0.001	3767780823707108
350	98.983	2	0.581129	0	3767780823707108
351	98.984	2	0.354604	0.001	3767780823707108
352	98.984	2	0.354604	0	3767780823707108
353	98.985	2	0.121552	0.001	3767780823707108
354	98.984	2	0.46663	-0.001	3767780823707108
355	98.984	2	0.46663	0	3767780823707108
356	98.985	2	0.292874	0.001	3767780823707108
357	98.984	2	0.545659	-0.001	3767780823707108
358	98.985	2	0.429855	0.001	3767780823707108
359	98.985	2	0.444719	0	3767780823707108
360	98.985	2	0.500774	0	3767780823707108
361	98.985	2	0.493736	0	3767780823707108
362	98.985	2	0.538308	0	3767780823707108
363	98.986	2	0.443626	0.001	3767780823707108
364	98.986	2	0.380531	0	3767780823707108
365	98.985	2	0.601477	-0.001	3767780823707108
366	98.986	2	0.578623	0.001	3767780823707108
367	98.987	2	0.396019	0.001	3767780823707108
368	98.987	2	0.427587	0	3767780823707108
369	98.987	2	0.434547	0	3767780823707108
370	98.987	2	0.434547	0	3767780823707108
371	98.987	2	0.396019	0	3767780823707108
372	98.987	2	0.478363	0	3767780823707108
373	98.988	2	0.238445	0.001	3767780823707108
374	98.987	2	0.484594	-0.001	3767780823707108
375	98.987	2	0.49883	0	3767780823707108
376	98.988	2	0.277229	0.001	3767780823707108
377	98.987	2	0.510716	-0.001	3767780823707108
378	98.987	2	0.517524	0	3767780823707108
379	98.987	2	0.542983	0	3767780823707108
380	98.988	2	0.331445	0.001	3767780823707108
381	98.988	2	0.426446	0	3767780823707108
382	98.988	2	0.483587	0	3767780823707108
383	98.988	2	0.509761	0	3767780823707108
384	98.988	2	0.535589	0	3767780823707108
385	98.988	2	0.462446	0	3767780823707108
386	98.988	2	0.535589	0	3767780823707108
387	98.988	2	0.559335	0	3767780823707108
388	98.989	2	0.425299	0.001	3767780823707108
389	98.989	2	0.432295	0	3767780823707108
390	98.989	2	0.461388	0	3767780823707108
391	98.989	2	0.508802	0	3767780823707108
392	98.989	2	0.558461	0	3767780823707108
393	98.989	2	0.576089	0	3767780823707108
394	98.99	2	0.439204	0.001	3767780823707108
395	98.991	2	0.0944405	0.001	3767780823707108
396	98.99	2	0.447102	-0.001	3767780823707108
397	98.991	2	0.27188	0.001	3767780823707108
398	98.99	2	0.540278	-0.001	3767780823707108
399	98.99	2	0.507839	0	3767780823707108
400	98.991	2	0.326985	0.001	3767780823707108
401	98.991	2	0.27188	0	3767780823707108
402	98.99	2	0.514684	-0.001	3767780823707108
403	98.991	2	0.282699	0.001	3767780823707108
404	98.99	2	0.514684	-0.001	3767780823707108
405	98.99	2	0.495883	0	3767780823707108
406	98.991	2	0.326985	0.001	3767780823707108
407	98.991	2	0.3161	0	3767780823707108
408	98.991	2	0.381993	0	3767780823707108
409	98.99	2	0.557584	-0.001	3767780823707108
410	98.991	2	0.391049	0.001	3767780823707108
411	98.991	2	0.422988	0	3767780823707108
412	98.991	2	0.354851	0	3767780823707108
413	98.99	2	0.557584	-0.001	3767780823707108
414	98.99	2	0.575239	0	3767780823707108
415	98.991	2	0.459259	0.001	3767780823707108
416	98.991	2	0.466818	0	3767780823707108
417	98.991	2	0.506872	0	3767780823707108
418	98.992	2	0.280956	0.001	3767780823707108
419	98.992	2	0.230078	0	3767780823707108
420	98.991	2	0.487769	-0.001	3767780823707108
421	98.992	2	0.270067	0.001	3767780823707108
422	98.991	2	0.51373	-0.001	3767780823707108
423	98.992	2	0.270067	0.001	3767780823707108
424	98.991	2	0.532841	-0.001	3767780823707108
425	98.992	2	0.325478	0.001	3767780823707108
426	98.991	2	0.556704	-0.001	3767780823707108
427	98.992	2	0.372741	0.001	3767780823707108
428	98.992	2	0.372741	0	3767780823707108
429	98.991	2	0.596589	-0.001	3767780823707108
430	98.992	2	0.40489	0.001	3767780823707108
431	98.992	2	0.421825	0	3767780823707108
432	98.992	2	0.436962	0	3767780823707108
433	98.992	2	0.505901	0	3767780823707108
434	98.993	2	0.227928	0.001	3767780823707108
435	98.993	2	0.0833727	0	3767780823707108
436	98.992	2	0.436962	-0.001	3767780823707108
437	98.992	2	0.40489	0	3767780823707108
438	98.992	2	0.4449	0	3767780823707108
439	98.992	2	0.436962	0	3767780823707108
440	98.992	2	0.413444	0	3767780823707108
441	98.993	2	0.0833727	0.001	3767780823707108
442	98.992	2	0.479516	-0.001	3767780823707108
443	98.992	2	0.479516	0	3767780823707108
444	98.992	2	0.4449	0	3767780823707108
445	98.992	2	0.436962	0	3767780823707108
446	98.991	2	0.596589	-0.001	3767780823707108
447	98.992	2	0.421825	0.001	3767780823707108
448	98.992	2	0.353463	0	3767780823707108
449	98.992	2	0.353463	0	3767780823707108
450	98.992	2	0.413444	0	3767780823707108
451	98.992	2	0.465764	0	3767780823707108
452	98.992	2	0.436962	0	3767780823707108
453	98.992	2	0.436962	0	3767780823707108
454	98.992	2	0.421825	0	3767780823707108
455	98.992	2	0.38979	0	3767780823707108
456	98.992	2	0.413444	0	3767780823707108
457	98.992	2	0.343418	0	3767780823707108
458	98.992	2	0.40489	0	3767780823707108
459	98.992	2	0.325478	0	3767780823707108
460	98.992	2	0.372741	0	3767780823707108
461	98.992	2	0.353463	0	3767780823707108
462	98.991	2	0.539369	-0.001	3767780823707108
463	98.991	2	0.556704	0	3767780823707108
464	98.992	2	0.413444	0.001	3767780823707108
465	98.992	2	0.421825	0	3767780823707108
466	98.992	2	0.486761	0	3767780823707108
467	98.993	2	0.279197	0.001	3767780823707108
468	98.992	2	0.512773	-0.001	3767780823707108
469	98.992	2	0.538457	0	3767780823707108
470	98.992	2	0.573529	0	3767780823707108
471	98.993	2	0.435834	0.001	3767780823707108
472	98.992	2	0.595765	-0.001	3767780823707108
473	98.993	2	0.371418	0.001	3767780823707108
474	98.993	2	0.388524	0	3767780823707108
475	98.993	2	0.388524	0	3767780823707108
476	98.993	2	0.412251	0	3767780823707108
477	98.993	2	0.464705	0	3767780823707108
478	98.994	2	0.266391	0.001	3767780823707108
479	98.993	2	0.57267	-0.001	3767780823707108
480	98.995	2	0.0705337	0.002	3767780823707108
481	98.994	2	0.456031	-0.001	3767780823707108
482	98.994	2	0.463642	0	3767780823707108
483	98.994	2	0.491898	0	3767780823707108
484	98.995	2	0.264528	0.001	3767780823707108
485	98.995	2	0.264528	0	3767780823707108
486	98.995	2	0.223551	0	3767780823707108
487	98.995	2	0.223551	0	3767780823707108
488	98.994	2	0.477456	-0.001	3767780823707108
489	98.994	2	0.471131	0	3767780823707108
490	98.995	2	0.320897	0.001	3767780823707108
491	98.994	2	0.571808	-0.001	3767780823707108
492	98.995	2	0.4183	0.001	3767780823707108
493	98.995	2	0.48371	0	3767780823707108
494	98.995	2	0.509877	0	3767780823707108
495	98.995	2	0.502966	0	3767780823707108
496	98.995	2	0.48371	0	3767780823707108
497	98.996	2	0.221323	0.001	3767780823707108
498	98.995	2	0.502966	-0.001	3767780823707108
499	98.996	2	0.262648	0.001	3767780823707108
500	98.995	2	0.48371	-0.001	3767780823707108
501	98.995	2	0.47008	0	3767780823707108
502	98.995	2	0.454945	0	3767780823707108
503	98.995	2	0.409848	0	3767780823707108
504	98.995	2	0.368748	0	3767780823707108
505	98.995	2	0.433561	0	3767780823707108
506	98.995	2	0.476419	0	3767780823707108
507	98.995	2	0.502966	0	3767780823707108
508	98.995	2	0.502966	0	3767780823707108
509	98.995	2	0.502966	0	3767780823707108
510	98.995	2	0.490892	0	3767780823707108
511	98.996	2	0.221323	0.001	3767780823707108
512	98.995	2	0.490892	-0.001	3767780823707108
513	98.995	2	0.509877	0	3767780823707108
514	98.995	2	0.55315	0	3767780823707108
515	98.996	2	0.319349	0.001	3767780823707108
516	98.996	2	0.367402	0	3767780823707108
517	98.996	2	0.367402	0	3767780823707108
518	98.995	2	0.55315	-0.001	3767780823707108
519	98.996	2	0.347828	0.001	3767780823707108
520	98.995	2	0.570942	-0.001	3767780823707108
521	98.996	2	0.347828	0.001	3767780823707108
522	98.996	2	0.408637	0	3767780823707108
523	98.996	2	0.440436	0	3767780823707108
524	98.996	2	0.482684	0	3767780823707108
525	98.996	2	0.482684	0	3767780823707108
526	98.996	2	0.489882	0	3767780823707108
527	98.996	2	0.508905	0	3767780823707108
528	98.996	2	0.469025	0	3767780823707108
529	98.997	2	0.05469	0.001	3767780823707108
530	98.996	2	0.461502	-0.001	3767780823707108
531	98.996	2	0.461502	0	3767780823707108
532	98.997	2	0.05469	0.001	3767780823707108
533	98.996	2	0.453855	-0.001	3767780823707108
534	98.996	2	0.50198	0	3767780823707108
535	98.997	2	0.219068	0.001	3767780823707108
536	98.996	2	0.461502	-0.001	3767780823707108
537	98.996	2	0.417114	0	3767780823707108
538	98.996	2	0.408637	0	3767780823707108
539	98.996	2	0.39998	0	3767780823707108
540	98.996	2	0.440436	0	3767780823707108
541	98.995	2	0.593275	-0.001	3767780823707108
542	98.996	2	0.39998	0.001	3767780823707108
543	98.996	2	0.375478	0	3767780823707108
544	98.997	2	0.05469	0.001	3767780823707108
545	98.996	2	0.482684	-0.001	3767780823707108
546	98.996	2	0.489882	0	3767780823707108
547	98.996	2	0.469025	0	3767780823707108
548	98.996	2	0.489882	0	3767780823707108
549	98.996	2	0.440436	0	3767780823707108
550	98.996	2	0.39998	0	3767780823707108
551	98.996	2	0.408637	0	3767780823707108
552	98.996	2	0.461502	0	3767780823707108
553	98.997	2	0.05469	0.001	3767780823707108
554	98.996	2	0.482684	-0.001	3767780823707108
555	98.997	2	0.219068	0.001	3767780823707108
556	98.997	2	0.219068	0	3767780823707108
557	98.996	2	0.461502	-0.001	3767780823707108
558	98.996	2	0.469025	0	3767780823707108
559	98.996	2	0.489882	0	3767780823707108
560	98.996	2	0.50198	0	3767780823707108
561	98.996	2	0.482684	0	3767780823707108
562	98.996	2	0.469025	0	3767780823707108
563	98.996	2	0.475378	0	3767780823707108
564	98.996	2	0.408637	0	3767780823707108
565	98.996	2	0.424245	0	3767780823707108
566	98.996	2	0.367402	0	3767780823707108
567	98.996	2	0.375478	0	3767780823707108
568	98.996	2	0.424245	0	3767780823707108
569	98.996	2	0.417114	0	3767780823707108
570	98.996	2	0.408637	0	3767780823707108
571	98.996	2	0.453855	0	3767780823707108
572	98.996	2	0.424245	0	3767780823707108
573	98.996	2	0.408637	0	3767780823707108
574	98.996	2	0.417114	0	3767780823707108
575	98.997	2	0.05469	0.001	3767780823707108
576	98.997	2	0.05469	0	3767780823707108
577	98.997	2	0.05469	0	3767780823707108
578	98.996	2	0.475378	-0.001	3767780823707108
579	98.996	2	0.489882	0	3767780823707108
580	98.996	2	0.475378	0	3767780823707108
581	98.996	2	0.50198	0	3767780823707108
582	98.997	2	0.272013	0.001	3767780823707108
583	98.997	2	0.219068	0	3767780823707108
584	98.996	2	0.461502	-0.001	3767780823707108
585	98.996	2	0.461502	0	3767780823707108
586	98.996	2	0.432416	0	3767780823707108
587	98.996	2	0.417114	0	3767780823707108
588	98.996	2	0.408637	0	3767780823707108
589	98.996	2	0.39998	0	3767780823707108
590	98.996	2	0.453855	0	3767780823707108
591	98.996	2	0.461502	0	3767780823707108
592	98.996	2	0.475378	0	3767780823707108
593	98.996	2	0.528189	0	3767780823707108
