Time	Displacement	BinCount	Variance	Velocity	Label
82	32.981	41	4.98504	0.28	1517043321160289
83	33.338	41	5.02133	0.357	1517043321160289
84	33.663	39	5.05464	0.325	1517043321160289
85	33.955	38	5.08861	0.292	1517043321160289
86	34.287	36	5.0599	0.332	1517043321160289
87	34.636	35	5.07883	0.349	1517043321160289
88	34.893	34	5.08552	0.257	1517043321160289
89	35.109	34	5.11812	0.216	1517043321160289
90	35.439	34	5.11667	0.33	1517043321160289
91	35.66	34	5.12371	0.221	1517043321160289
92	35.906	35	5.10844	0.246	1517043321160289
93	36.318	36	5.11321	0.412	1517043321160289
94	36.655	35	5.14849	0.337	1517043321160289
95	36.947	36	5.11578	0.292	1517043321160289
96	37.235	36	5.14789	0.288	1517043321160289
97	37.578	37	5.15509	0.343	1517043321160289
98	37.935	37	5.17357	0.357	1517043321160289
99	38.205	36	5.1869	0.27	1517043321160289
100	38.488	36	5.1757	0.283	1517043321160289
101	38.843	36	5.15474	0.355	1517043321160289
102	39.155	36	5.16962	0.312	1517043321160289
103	39.492	37	5.19971	0.337	1517043321160289
104	39.82	37	5.17326	0.328	1517043321160289
105	40.205	37	5.21843	0.385	1517043321160289
106	40.534	39	5.1894	0.329	1517043321160289
107	40.817	38	5.15708	0.283	1517043321160289
108	41.156	37	5.23065	0.339	1517043321160289
109	41.503	39	5.21987	0.347	1517043321160289
110	41.822	38	5.2516	0.319	1517043321160289
111	42.085	37	5.23018	0.263	1517043321160289
112	42.402	35	5.16347	0.317	1517043321160289
113	42.622	36	5.13713	0.22	1517043321160289
114	42.899	36	5.12521	0.277	1517043321160289
115	43.203	36	5.16225	0.304	1517043321160289
116	43.551	36	5.17643	0.348	1517043321160289
117	43.878	37	5.20607	0.327	1517043321160289
118	44.183	36	5.22652	0.305	1517043321160289
119	44.382	36	5.21422	0.199	1517043321160289
120	44.605	38	5.17803	0.223	1517043321160289
121	44.797	38	5.24021	0.192	1517043321160289
122	45.118	38	5.22963	0.321	1517043321160289
123	45.34	40	5.25151	0.222	1517043321160289
124	45.654	40	5.2455	0.314	1517043321160289
125	45.913	39	5.14446	0.259	1517043321160289
126	46.067	39	5.25191	0.154	1517043321160289
127	46.363	38	5.23032	0.296	1517043321160289
128	46.657	35	5.17565	0.294	1517043321160289
129	46.879	34	5.17352	0.222	1517043321160289
130	47.146	36	5.21063	0.267	1517043321160289
131	47.432	36	5.24541	0.286	1517043321160289
132	47.661	36	5.22456	0.229	1517043321160289
133	47.889	37	5.22338	0.228	1517043321160289
134	48.113	38	5.24902	0.224	1517043321160289
135	48.364	39	5.28928	0.251	1517043321160289
136	48.511	39	5.30093	0.147	1517043321160289
137	48.788	40	5.39129	0.277	1517043321160289
138	49.03	40	5.35697	0.242	1517043321160289
139	49.272	39	5.34229	0.242	1517043321160289
140	49.527	38	5.36892	0.255	1517043321160289
141	49.804	38	5.38355	0.277	1517043321160289
142	50.053	38	5.35651	0.249	1517043321160289
143	50.351	37	5.36011	0.298	1517043321160289
144	50.62	36	5.35122	0.269	1517043321160289
145	50.872	38	5.37881	0.252	1517043321160289
146	51.114	38	5.40472	0.242	1517043321160289
147	51.421	38	5.39498	0.307	1517043321160289
148	51.714	39	5.45364	0.293	1517043321160289
149	51.951	39	5.41928	0.237	1517043321160289
150	52.189	40	5.443	0.238	1517043321160289
151	52.44	40	5.38567	0.251	1517043321160289
152	52.671	40	5.32858	0.231	1517043321160289
153	52.896	40	5.3423	0.225	1517043321160289
154	53.106	39	5.27226	0.21	1517043321160289
155	53.317	39	5.27243	0.211	1517043321160289
156	53.596	39	5.29356	0.279	1517043321160289
157	53.804	38	5.25372	0.208	1517043321160289
158	54.036	38	5.27965	0.232	1517043321160289
159	54.223	38	5.34044	0.187	1517043321160289
160	54.463	38	5.28135	0.24	1517043321160289
161	54.671	38	5.30959	0.208	1517043321160289
162	54.915	38	5.29016	0.244	1517043321160289
163	55.132	38	5.30788	0.217	1517043321160289
164	55.313	38	5.27504	0.181	1517043321160289
165	55.545	38	5.24471	0.232	1517043321160289
166	55.806	38	5.23062	0.261	1517043321160289
167	56.009	38	5.21171	0.203	1517043321160289
168	56.246	38	5.24457	0.237	1517043321160289
169	56.514	38	5.23334	0.268	1517043321160289
170	56.689	38	5.2287	0.175	1517043321160289
171	56.894	38	5.25716	0.205	1517043321160289
172	57.057	39	5.25174	0.163	1517043321160289
173	57.314	39	5.27811	0.257	1517043321160289
174	57.484	39	5.25678	0.17	1517043321160289
175	57.681	39	5.24626	0.197	1517043321160289
176	57.867	39	5.24779	0.186	1517043321160289
177	58.094	40	5.22103	0.227	1517043321160289
178	58.293	39	5.21921	0.199	1517043321160289
179	58.506	39	5.2258	0.213	1517043321160289
180	58.696	38	5.20985	0.19	1517043321160289
181	58.892	37	5.20964	0.196	1517043321160289
182	59.149	37	5.24974	0.257	1517043321160289
183	59.379	37	5.24131	0.23	1517043321160289
184	59.628	37	5.23809	0.249	1517043321160289
185	59.758	38	5.28909	0.13	1517043321160289
186	59.98	38	5.21254	0.222	1517043321160289
187	60.131	38	5.20239	0.151	1517043321160289
188	60.303	38	5.21816	0.172	1517043321160289
189	60.461	37	5.25295	0.158	1517043321160289
190	60.61	37	5.24337	0.149	1517043321160289
191	60.779	38	5.31941	0.169	1517043321160289
192	60.974	39	5.24083	0.195	1517043321160289
193	61.207	38	5.31339	0.233	1517043321160289
194	61.41	38	5.34564	0.203	1517043321160289
195	61.619	38	5.35946	0.209	1517043321160289
196	61.801	38	5.31502	0.182	1517043321160289
197	61.938	39	5.35501	0.137	1517043321160289
198	62.084	39	5.32728	0.146	1517043321160289
199	62.27	39	5.32335	0.186	1517043321160289
200	62.43	39	5.30095	0.16	1517043321160289
201	62.627	40	5.27474	0.197	1517043321160289
202	62.817	40	5.33999	0.19	1517043321160289
203	63.044	39	5.24567	0.227	1517043321160289
204	63.21	40	5.20854	0.166	1517043321160289
205	63.37	41	5.25253	0.16	1517043321160289
206	63.539	40	5.289	0.169	1517043321160289
207	63.669	39	5.24504	0.13	1517043321160289
208	63.901	39	5.26785	0.232	1517043321160289
209	64.007	39	5.28687	0.106	1517043321160289
210	64.193	39	5.22319	0.186	1517043321160289
211	64.409	39	5.22089	0.216	1517043321160289
212	64.578	38	5.19383	0.169	1517043321160289
213	64.732	38	5.18818	0.154	1517043321160289
214	64.953	39	5.19421	0.221	1517043321160289
215	65.143	39	5.14884	0.19	1517043321160289
216	65.284	37	5.11042	0.141	1517043321160289
217	65.45	37	5.07715	0.166	1517043321160289
218	65.645	37	5.1302	0.195	1517043321160289
219	65.847	37	5.05298	0.202	1517043321160289
220	65.962	38	5.08198	0.115	1517043321160289
221	66.107	37	5.06335	0.145	1517043321160289
222	66.277	38	5.10306	0.17	1517043321160289
223	66.45	38	5.07637	0.173	1517043321160289
224	66.633	36	5.0575	0.183	1517043321160289
225	66.809	36	5.05535	0.176	1517043321160289
226	66.927	37	5.13046	0.118	1517043321160289
227	67.07	37	5.12836	0.143	1517043321160289
228	67.199	37	5.13803	0.129	1517043321160289
229	67.338	37	5.0989	0.139	1517043321160289
230	67.556	37	5.19441	0.218	1517043321160289
231	67.77	37	5.1705	0.214	1517043321160289
232	67.86	37	5.10827	0.09	1517043321160289
233	67.97	38	5.16228	0.11	1517043321160289
234	68.08	38	5.17142	0.11	1517043321160289
235	68.264	37	5.11364	0.184	1517043321160289
236	68.401	36	5.05254	0.137	1517043321160289
237	68.575	36	5.05869	0.174	1517043321160289
238	68.753	36	5.09303	0.178	1517043321160289
239	68.93	36	5.09344	0.177	1517043321160289
240	69.067	35	5.02409	0.137	1517043321160289
241	69.234	36	4.97888	0.167	1517043321160289
242	69.375	35	4.96713	0.141	1517043321160289
243	69.509	35	4.90662	0.134	1517043321160289
244	69.664	35	4.86838	0.155	1517043321160289
245	69.829	35	4.93951	0.165	1517043321160289
246	70.027	35	4.84472	0.198	1517043321160289
247	70.13	36	4.8416	0.103	1517043321160289
248	70.286	35	4.78448	0.156	1517043321160289
249	70.422	36	4.85241	0.136	1517043321160289
250	70.533	36	4.83466	0.111	1517043321160289
251	70.641	36	4.9156	0.108	1517043321160289
252	70.749	36	4.88539	0.108	1517043321160289
253	70.869	36	4.86383	0.12	1517043321160289
254	71.022	36	4.89004	0.153	1517043321160289
255	71.169	37	4.86173	0.147	1517043321160289
256	71.358	37	4.81745	0.189	1517043321160289
257	71.505	36	4.82773	0.147	1517043321160289
258	71.603	36	4.83522	0.098	1517043321160289
259	71.767	36	4.8398	0.164	1517043321160289
260	71.94	37	4.7966	0.173	1517043321160289
261	72.098	36	4.83481	0.158	1517043321160289
262	72.243	37	4.84963	0.145	1517043321160289
263	72.409	37	4.82066	0.166	1517043321160289
264	72.57	36	4.74216	0.161	1517043321160289
265	72.709	36	4.72666	0.139	1517043321160289
266	72.83	36	4.7352	0.121	1517043321160289
267	72.936	36	4.7491	0.106	1517043321160289
268	73.066	36	4.69539	0.13	1517043321160289
269	73.189	36	4.70492	0.123	1517043321160289
270	73.354	36	4.69837	0.165	1517043321160289
271	73.496	36	4.74078	0.142	1517043321160289
272	73.567	36	4.70973	0.071	1517043321160289
273	73.659	35	4.62122	0.092	1517043321160289
274	73.807	35	4.59617	0.148	1517043321160289
275	73.95	34	4.59331	0.143	1517043321160289
276	74.027	34	4.63899	0.077	1517043321160289
277	74.11	35	4.66336	0.083	1517043321160289
278	74.227	34	4.64117	0.117	1517043321160289
279	74.342	35	4.63433	0.115	1517043321160289
280	74.465	35	4.69636	0.123	1517043321160289
281	74.538	36	4.6572	0.073	1517043321160289
282	74.658	36	4.63466	0.12	1517043321160289
283	74.761	34	4.57361	0.103	1517043321160289
284	74.853	35	4.5848	0.092	1517043321160289
285	74.988	34	4.53794	0.135	1517043321160289
286	75.041	34	4.5414	0.053	1517043321160289
287	75.15	33	4.51259	0.109	1517043321160289
288	75.295	33	4.47314	0.145	1517043321160289
289	75.403	34	4.53361	0.108	1517043321160289
290	75.511	35	4.52713	0.108	1517043321160289
291	75.641	34	4.51388	0.13	1517043321160289
292	75.729	34	4.43256	0.088	1517043321160289
293	75.806	34	4.42497	0.077	1517043321160289
294	75.928	34	4.48852	0.122	1517043321160289
295	76	34	4.42256	0.072	1517043321160289
296	76.145	34	4.43204	0.145	1517043321160289
297	76.295	34	4.41067	0.15	1517043321160289
298	76.388	34	4.46099	0.093	1517043321160289
299	76.518	33	4.32755	0.13	1517043321160289
300	76.583	33	4.39296	0.065	1517043321160289
301	76.682	31	4.3764	0.099	1517043321160289
302	76.779	31	4.36877	0.097	1517043321160289
303	76.876	31	4.3702	0.097	1517043321160289
304	76.975	33	4.44436	0.099	1517043321160289
305	77.097	31	4.38333	0.122	1517043321160289
306	77.192	33	4.43815	0.095	1517043321160289
307	77.295	32	4.45354	0.103	1517043321160289
308	77.384	35	4.43177	0.089	1517043321160289
309	77.547	35	4.39418	0.163	1517043321160289
310	77.617	33	4.4314	0.07	1517043321160289
311	77.726	32	4.34269	0.109	1517043321160289
312	77.825	33	4.31629	0.099	1517043321160289
313	77.951	33	4.30123	0.126	1517043321160289
314	78.031	32	4.36074	0.08	1517043321160289
315	78.109	32	4.42562	0.078	1517043321160289
316	78.224	32	4.39771	0.115	1517043321160289
317	78.326	32	4.34543	0.102	1517043321160289
318	78.414	32	4.36768	0.088	1517043321160289
319	78.52	31	4.32453	0.106	1517043321160289
320	78.595	30	4.29267	0.075	1517043321160289
321	78.709	30	4.26818	0.114	1517043321160289
322	78.783	31	4.2216	0.074	1517043321160289
323	78.861	31	4.26341	0.078	1517043321160289
324	78.932	29	4.25716	0.071	1517043321160289
325	78.964	29	4.24367	0.032	1517043321160289
326	79.071	29	4.17612	0.107	1517043321160289
327	79.167	28	4.10915	0.096	1517043321160289
328	79.225	27	4.10857	0.058	1517043321160289
329	79.289	28	4.15999	0.064	1517043321160289
330	79.484	27	4.19127	0.195	1517043321160289
331	79.592	27	4.11285	0.108	1517043321160289
332	79.701	27	4.15543	0.109	1517043321160289
333	79.806	28	4.11307	0.105	1517043321160289
334	79.888	28	4.09175	0.082	1517043321160289
335	80.032	28	4.15066	0.144	1517043321160289
336	80.121	27	3.98953	0.089	1517043321160289
337	80.211	28	4.07621	0.09	1517043321160289
338	80.23	28	4.02419	0.019	1517043321160289
339	80.342	28	4.01971	0.112	1517043321160289
340	80.456	27	3.98937	0.114	1517043321160289
341	80.562	26	4.04019	0.106	1517043321160289
342	80.695	26	4.00449	0.133	1517043321160289
343	80.762	26	4.01614	0.067	1517043321160289
344	80.834	26	3.96591	0.072	1517043321160289
345	80.941	26	3.92779	0.107	1517043321160289
346	81.042	26	3.95452	0.101	1517043321160289
347	81.157	26	3.92267	0.115	1517043321160289
348	81.225	26	3.93553	0.068	1517043321160289
349	81.311	25	3.91603	0.086	1517043321160289
350	81.442	25	3.84274	0.131	1517043321160289
351	81.507	25	3.8713	0.065	1517043321160289
352	81.609	25	3.92417	0.102	1517043321160289
353	81.695	25	3.84564	0.086	1517043321160289
354	81.793	25	3.85138	0.098	1517043321160289
355	81.92	25	3.85702	0.127	1517043321160289
356	82.01	25	3.79498	0.09	1517043321160289
357	82.083	25	3.8624	0.073	1517043321160289
358	82.178	25	3.8729	0.095	1517043321160289
359	82.287	25	3.85119	0.109	1517043321160289
360	82.394	24	3.84145	0.107	1517043321160289
361	82.451	24	3.83779	0.057	1517043321160289
362	82.498	25	3.86898	0.047	1517043321160289
363	82.559	25	3.90173	0.061	1517043321160289
364	82.648	25	3.88743	0.089	1517043321160289
365	82.752	25	3.94734	0.104	1517043321160289
366	82.818	24	3.89806	0.066	1517043321160289
367	82.876	25	3.89546	0.058	1517043321160289
368	82.991	25	4.00136	0.115	1517043321160289
369	83.113	25	3.96286	0.122	1517043321160289
370	83.183	25	3.89095	0.07	1517043321160289
371	83.234	25	3.92852	0.051	1517043321160289
372	83.308	25	3.90361	0.074	1517043321160289
373	83.403	26	3.92627	0.095	1517043321160289
374	83.501	26	3.8364	0.098	1517043321160289
375	83.558	26	3.85378	0.057	1517043321160289
376	83.624	25	3.85663	0.066	1517043321160289
377	83.723	26	3.85438	0.099	1517043321160289
378	83.781	25	3.82584	0.058	1517043321160289
379	83.869	25	3.83051	0.088	1517043321160289
380	83.955	25	3.80289	0.086	1517043321160289
381	84.018	25	3.83558	0.063	1517043321160289
382	84.071	25	3.83666	0.053	1517043321160289
383	84.187	25	3.81288	0.116	1517043321160289
384	84.279	25	3.76127	0.092	1517043321160289
385	84.385	25	3.798	0.106	1517043321160289
386	84.462	25	3.68816	0.077	1517043321160289
387	84.527	25	3.79977	0.065	1517043321160289
388	84.537	25	3.73438	0.01	1517043321160289
389	84.58	25	3.73719	0.043	1517043321160289
390	84.678	25	3.75664	0.098	1517043321160289
391	84.73	25	3.67221	0.052	1517043321160289
392	84.789	25	3.72055	0.059	1517043321160289
393	84.841	25	3.68317	0.052	1517043321160289
394	84.927	25	3.66151	0.086	1517043321160289
395	84.988	25	3.64113	0.061	1517043321160289
396	85.042	25	3.64859	0.054	1517043321160289
397	85.129	23	3.55406	0.087	1517043321160289
398	85.214	23	3.58723	0.085	1517043321160289
399	85.248	23	3.59937	0.034	1517043321160289
400	85.327	23	3.5588	0.079	1517043321160289
401	85.387	22	3.59392	0.06	1517043321160289
402	85.501	23	3.54923	0.114	1517043321160289
403	85.576	22	3.56738	0.075	1517043321160289
404	85.671	22	3.56858	0.095	1517043321160289
405	85.786	21	3.50916	0.115	1517043321160289
406	85.813	22	3.5745	0.027	1517043321160289
407	85.929	23	3.60624	0.116	1517043321160289
408	85.992	22	3.55471	0.063	1517043321160289
409	86.118	22	3.49214	0.126	1517043321160289
410	86.152	22	3.4947	0.034	1517043321160289
411	86.222	22	3.48665	0.07	1517043321160289
412	86.259	21	3.54103	0.037	1517043321160289
413	86.331	22	3.57022	0.072	1517043321160289
414	86.362	21	3.48496	0.031	1517043321160289
415	86.402	20	3.50377	0.04	1517043321160289
416	86.457	20	3.47162	0.055	1517043321160289
417	86.523	21	3.47685	0.066	1517043321160289
418	86.601	20	3.48436	0.078	1517043321160289
419	86.681	20	3.45315	0.08	1517043321160289
420	86.765	20	3.45496	0.084	1517043321160289
421	86.799	20	3.51164	0.034	1517043321160289
422	86.892	20	3.41633	0.093	1517043321160289
423	86.967	21	3.42796	0.075	1517043321160289
424	87.045	21	3.41511	0.078	1517043321160289
425	87.098	20	3.41195	0.053	1517043321160289
426	87.156	21	3.40113	0.058	1517043321160289
427	87.204	21	3.40094	0.048	1517043321160289
428	87.243	21	3.47073	0.039	1517043321160289
429	87.329	21	3.34242	0.086	1517043321160289
430	87.421	20	3.44902	0.092	1517043321160289
431	87.516	21	3.39437	0.095	1517043321160289
432	87.527	20	3.47365	0.011	1517043321160289
433	87.609	20	3.41	0.082	1517043321160289
434	87.65	19	3.42761	0.041	1517043321160289
435	87.733	19	3.42706	0.083	1517043321160289
436	87.799	20	3.43287	0.066	1517043321160289
437	87.94	20	3.40226	0.141	1517043321160289
438	87.976	20	3.37201	0.036	1517043321160289
439	88.066	20	3.39303	0.09	1517043321160289
440	88.101	20	3.37251	0.035	1517043321160289
441	88.152	20	3.35647	0.051	1517043321160289
442	88.177	21	3.38329	0.025	1517043321160289
443	88.254	20	3.3573	0.077	1517043321160289
444	88.286	19	3.34562	0.032	1517043321160289
445	88.339	19	3.3801	0.053	1517043321160289
446	88.369	20	3.34512	0.03	1517043321160289
447	88.428	19	3.34601	0.059	1517043321160289
448	88.488	20	3.37222	0.06	1517043321160289
449	88.55	20	3.33399	0.062	1517043321160289
450	88.608	19	3.36085	0.058	1517043321160289
451	88.649	19	3.32427	0.041	1517043321160289
452	88.698	19	3.36568	0.049	1517043321160289
453	88.754	20	3.35119	0.056	1517043321160289
454	88.832	19	3.33253	0.078	1517043321160289
455	88.875	19	3.41692	0.043	1517043321160289
456	88.918	20	3.30337	0.043	1517043321160289
457	88.952	20	3.34615	0.034	1517043321160289
458	89.006	19	3.32099	0.054	1517043321160289
459	89.044	19	3.35605	0.038	1517043321160289
460	89.105	19	3.34574	0.061	1517043321160289
461	89.153	19	3.26796	0.048	1517043321160289
462	89.226	19	3.29893	0.073	1517043321160289
463	89.291	19	3.28867	0.065	1517043321160289
464	89.351	19	3.28828	0.06	1517043321160289
465	89.433	19	3.32468	0.082	1517043321160289
466	89.471	19	3.31288	0.038	1517043321160289
467	89.53	19	3.3103	0.059	1517043321160289
468	89.614	19	3.27902	0.084	1517043321160289
469	89.627	19	3.28601	0.013	1517043321160289
470	89.66	19	3.31397	0.033	1517043321160289
471	89.698	19	3.29572	0.038	1517043321160289
472	89.768	19	3.22911	0.07	1517043321160289
473	89.813	19	3.21637	0.045	1517043321160289
474	89.835	19	3.21229	0.022	1517043321160289
475	89.896	18	3.19675	0.061	1517043321160289
476	89.944	18	3.18117	0.048	1517043321160289
477	89.945	18	3.19217	0.001	1517043321160289
478	89.964	18	3.22842	0.019	1517043321160289
479	90.045	19	3.18622	0.081	1517043321160289
480	90.074	18	3.17435	0.029	1517043321160289
481	90.087	18	3.18378	0.013	1517043321160289
482	90.149	18	3.16256	0.062	1517043321160289
483	90.199	18	3.16834	0.05	1517043321160289
484	90.244	18	3.1565	0.045	1517043321160289
485	90.298	17	3.14963	0.054	1517043321160289
486	90.344	17	3.10188	0.046	1517043321160289
487	90.424	17	3.15852	0.08	1517043321160289
488	90.495	18	3.13863	0.071	1517043321160289
489	90.573	18	3.16712	0.078	1517043321160289
490	90.667	18	3.16356	0.094	1517043321160289
491	90.927	19	3.35822	0.26	1517043321160289
492	90.998	19	3.38452	0.071	1517043321160289
493	91.05	19	3.39522	0.052	1517043321160289
494	91.067	19	3.40551	0.017	1517043321160289
495	91.131	19	3.39851	0.064	1517043321160289
496	91.403	19	3.60119	0.272	1517043321160289
497	91.481	19	3.70441	0.078	1517043321160289
498	91.636	19	3.77114	0.155	1517043321160289
499	91.74	19	3.72309	0.104	1517043321160289
500	91.785	19	3.66971	0.045	1517043321160289
501	91.812	19	3.6656	0.027	1517043321160289
502	91.837	19	3.66011	0.025	1517043321160289
503	91.88	19	3.67622	0.043	1517043321160289
504	91.91	19	3.7379	0.03	1517043321160289
505	91.934	19	3.61713	0.024	1517043321160289
506	91.942	19	3.68465	0.008	1517043321160289
507	91.964	19	3.63176	0.022	1517043321160289
508	91.998	19	3.60611	0.034	1517043321160289
509	92.029	19	3.58387	0.031	1517043321160289
510	92.075	19	3.65819	0.046	1517043321160289
511	92.066	19	3.56744	-0.009	1517043321160289
512	92.117	19	3.58431	0.051	1517043321160289
513	92.121	19	3.66502	0.004	1517043321160289
514	92.183	19	3.58616	0.062	1517043321160289
515	92.23	19	3.62672	0.047	1517043321160289
516	92.256	19	3.56307	0.026	1517043321160289
517	92.315	19	3.5155	0.059	1517043321160289
518	92.306	19	3.62979	-0.009	1517043321160289
519	92.355	19	3.64664	0.049	1517043321160289
520	92.393	19	3.58546	0.038	1517043321160289
521	92.375	19	3.60422	-0.018	1517043321160289
522	92.418	19	3.51899	0.043	1517043321160289
523	92.443	19	3.528	0.025	1517043321160289
524	92.501	18	3.55246	0.058	1517043321160289
525	92.533	18	3.51751	0.032	1517043321160289
526	92.586	18	3.48147	0.053	1517043321160289
527	92.632	18	3.49665	0.046	1517043321160289
528	92.609	18	3.49516	-0.023	1517043321160289
529	92.642	18	3.43727	0.033	1517043321160289
530	92.766	18	3.53118	0.124	1517043321160289
531	92.868	18	3.60286	0.102	1517043321160289
532	92.978	18	3.70669	0.11	1517043321160289
533	93.066	18	3.69644	0.088	1517043321160289
534	93.088	18	3.67277	0.022	1517043321160289
535	93.591	18	3.83154	0.503	1517043321160289
536	93.587	18	3.86541	-0.004	1517043321160289
537	93.589	18	3.88228	0.002	1517043321160289
538	93.583	17	3.91588	-0.006	1517043321160289
539	93.833	17	3.93778	0.25	1517043321160289
540	93.884	17	3.86737	0.051	1517043321160289
541	93.909	17	3.89547	0.025	1517043321160289
542	93.933	17	3.88787	0.024	1517043321160289
543	93.939	17	3.85257	0.006	1517043321160289
544	93.941	17	3.88697	0.002	1517043321160289
545	93.954	17	3.89819	0.013	1517043321160289
546	93.967	17	3.87349	0.013	1517043321160289
547	94.018	17	3.83714	0.051	1517043321160289
548	94.004	17	3.86186	-0.014	1517043321160289
549	94.144	17	3.94655	0.14	1517043321160289
550	94.197	17	3.91142	0.053	1517043321160289
551	94.221	15	3.85424	0.024	1517043321160289
552	94.235	15	3.86662	0.014	1517043321160289
553	94.269	15	3.84313	0.034	1517043321160289
554	94.299	15	3.83244	0.03	1517043321160289
555	94.323	15	3.82043	0.024	1517043321160289
556	94.332	15	3.84237	0.009	1517043321160289
557	94.348	15	3.81876	0.016	1517043321160289
558	94.349	15	3.81251	0.001	1517043321160289
559	94.38	15	3.825	0.031	1517043321160289
560	94.416	15	3.77093	0.036	1517043321160289
561	94.448	15	3.78725	0.032	1517043321160289
562	94.471	15	3.71674	0.023	1517043321160289
563	94.503	15	3.72008	0.032	1517043321160289
564	94.539	15	3.70182	0.036	1517043321160289
565	94.562	15	3.70434	0.023	1517043321160289
566	94.744	15	3.75386	0.182	1517043321160289
567	94.747	15	3.71295	0.003	1517043321160289
568	94.766	15	3.72643	0.019	1517043321160289
569	94.792	15	3.69049	0.026	1517043321160289
570	94.862	15	3.70148	0.07	1517043321160289
571	95.023	15	3.70196	0.161	1517043321160289
572	95.145	14	3.68456	0.122	1517043321160289
573	95.222	14	3.72649	0.077	1517043321160289
574	95.375	14	3.68475	0.153	1517043321160289
575	95.475	14	3.68611	0.1	1517043321160289
576	95.481	14	3.63657	0.006	1517043321160289
577	95.513	14	3.63027	0.032	1517043321160289
578	95.546	14	3.62366	0.033	1517043321160289
579	95.562	14	3.61637	0.016	1517043321160289
580	95.625	14	3.55561	0.063	1517043321160289
