27	117.2	334.64	453.72	79.8	7.36	3.04	2.36	1.4	0.48	0	0	0	0	0	0	
28	112.4	326.8	458.64	85.36	7.4	4.6	2.4	1.72	0.68	0	0	0	0	0	0	
29	106.84	322.72	461.6	88.28	7.96	5.72	3.12	2.88	0.84	0.04	0	0	0	0	0	
30	104	314.56	469.44	89.76	8.08	7	3.36	2.84	0.92	0.04	0	0	0	0	0	
31	99.04	307.92	479.32	92.16	7.44	6.04	3.32	3.2	1.28	0.28	0	0	0	0	0	
32	98.88	296.52	481.8	98.92	7.28	7.16	3.68	3.44	1.88	0.44	0	0	0	0	0	
33	92.04	291.12	485.8	103.92	8.88	7.44	4	4.12	1.6	1.08	0	0	0	0	0	
34	86.44	286.72	498.16	100.92	9.96	7.2	4.08	3.96	1.8	0.76	0	0	0	0	0	
35	84.88	283.8	502.88	99.12	10.4	8.16	4.16	3.8	1.92	0.8	0.08	0	0	0	0	
36	77.44	284.12	505.68	102.04	9.84	8.04	5.28	3.8	2.92	0.76	0.08	0	0	0	0	
37	71.92	278.48	515.24	100.92	9.52	8.92	7.04	4.24	2.72	0.92	0.08	0	0	0	0	
38	67.68	271.48	521	103.92	9.88	9.12	8.4	3.52	3.08	1.68	0.24	0	0	0	0	
39	62.2	259.72	532.44	105.12	10.6	9.84	10.16	4.92	3.2	1.68	0.12	0	0	0	0	
40	56.16	261.64	539.6	101.32	9.76	9.12	12.04	5.4	3.04	1.84	0.08	0	0	0	0	
41	54.44	254.28	541.2	103.8	10.44	10.2	12.04	6.96	3.76	2.36	0.4	0.12	0	0	0	
42	54.28	244.88	545.96	107.12	10.68	9.2	11.84	7.92	4.68	2.64	0.8	0	0	0	0	
43	54.2	237.6	551.28	107.16	10.48	8.48	12.44	8.6	6.12	2.36	1.08	0.2	0	0	0	
44	52.52	230.12	554.24	110.36	11.04	7.56	12.6	10.08	7.68	2.56	0.84	0.36	0.04	0	0	
45	48.56	226.08	552.52	113.48	11.52	7.92	14.48	10.72	9.64	3.68	1	0.36	0.04	0	0	
46	43.28	224.8	556	111.76	11.48	8.36	16.48	12.2	9.56	4.88	0.92	0.16	0.12	0	0	
47	39.96	221.36	558.64	112.24	12.64	9.8	16.32	11.48	10.12	5.48	1.48	0.2	0.28	0	0	
48	39.64	220.44	560.32	112.76	12.12	9.2	15.12	12.48	9	6.16	2.08	0.4	0.28	0	0	
49	38.16	222.48	553.84	114.68	11.6	8.84	16	13.68	9.8	7.84	2.04	0.56	0.48	0	0	
50	36.2	223.32	552.04	114.8	11.08	8.92	17.32	12.84	10.72	9	2.28	0.72	0.76	0	0	
51	33.84	217.8	555.2	116.56	11.84	8.44	16.36	14.24	11.6	8.56	3.16	1.24	1.04	0.12	0	
52	32.84	212.64	558.24	115.6	11.28	7.8	17.72	16.08	12.88	9.04	3.32	0.84	1.24	0.44	0.04	
53	30.36	208.84	558.76	115.92	12.44	7.24	18.76	16	15.48	9	3.6	1.36	1.64	0.24	0.36	
54	28.96	208.28	558.48	116.76	12.28	7.12	18.4	15.28	16.64	10.16	4.28	1.72	1.12	0.28	0.24	
55	30.56	202.32	559.24	115.72	11.56	6.6	19.88	15.96	18.72	10.12	5.2	1.96	1.48	0.36	0.32	
56	29.28	194.92	562.48	114.88	11.88	8.48	17.56	15.88	20.48	11.76	7.24	3.16	0.92	0.6	0.48	
57	27.32	194.84	556.4	114.92	11.8	9.24	15.76	16.88	24.6	14.2	9.16	3.28	0.76	0.44	0.4	
58	24.84	185.48	557.4	117.6	12.16	10.2	15.48	15.72	26.4	16.92	11.2	3.96	1.4	0.92	0.32	
59	22.64	176.28	556.08	121.56	12.6	10.12	16.88	17.76	26.24	17.6	12.84	6	1.68	1.36	0.36	
60	22.52	167.96	558.84	120.72	12.68	9.96	17.72	19.24	24.52	19.4	14.28	7.92	2.08	1.4	0.76	
61	21.36	168.16	551.4	118.12	15.68	11.28	18.4	20.56	24.88	21.72	15	8.92	2.36	1.56	0.6	
62	19.68	161.36	555.88	115.28	14.28	12.36	18.28	21.4	26.12	23.44	16.6	10.68	2.32	1.32	1	
63	17.68	157.16	549.84	116.44	14.08	13.96	20.72	22.16	27.6	25.68	17.92	10.44	3.8	1.6	0.92	
64	18.08	152.92	540.24	120.6	13.84	15.12	22.28	24.44	27.92	25.96	18.4	12.28	4.88	1.8	1.24	
65	18.2	145.64	541.08	116.6	13.36	14.32	25.84	27.44	28.92	27.08	20.28	12.4	5.72	1.72	1.4	
66	17.68	145.48	534.4	114.64	14.48	14.36	26.48	27.12	29.88	27	22.76	14.36	7.52	1.72	2.12	
67	16.2	141.24	527.16	110.76	15.84	15.76	28.24	31.08	30.32	27.52	24.6	17.64	9.6	1.6	2.44	
68	14.92	141.6	517.52	113.08	14.4	16.24	27.84	33.8	31.6	29.44	25.4	18.04	11.68	2.32	2.12	
69	14.64	137.24	517.76	109	12.96	14.4	28.16	33.4	32.04	32.04	30.84	19.52	12.8	2.6	2.6	
70	12.84	135	516.44	108.28	11.16	15.88	28.44	33.76	32.12	31.16	33.12	20.32	14.32	4	3.16	
71	12.28	126.24	514.24	107.4	9.32	16.48	28.8	36.92	33.8	32.4	34.52	21.68	14.48	6.52	4.92	
72	12.08	117.36	514.52	105.16	9.16	16.36	28.12	36.32	35	35.32	34.32	26.52	16.52	8.04	5.2	
73	10.72	114.28	508.88	103.6	10.08	15.8	28.24	39.52	34.36	36.76	37.36	25.6	18.6	8.68	7.52	
74	8.56	112.24	502.96	103.32	11.12	15.4	27.16	39.2	35.88	34.96	39.76	28.28	20.56	9.88	10.72	
75	7.84	107.08	495.52	101.36	12.04	16.12	26.28	40.8	36.72	36.2	42.2	30.2	22.8	12.8	12.04	
76	8.4	105.24	488.36	101.52	11.92	15.92	27.32	39.76	37	36.36	42	33.04	25.76	12.2	15.2	
77	7.84	100.32	482.4	104.32	10.64	14.16	25.8	41.92	40.6	36.84	40.8	32.16	27.76	15.64	18.8	
78	6.6	95.56	475.88	99.24	10.64	14.04	26.64	41.16	42.8	40.8	42.72	34.32	29.4	17.88	22.32	
79	7.04	92.16	471.16	97.4	10.76	12	26.68	41.92	43.12	44.28	45.16	35.92	30.08	18.32	24	
80	7.88	82.76	464	98	9.52	12.12	25.84	42.92	44.72	46.04	51.36	36.24	33.8	19.68	25.12	
81	7.8	81.76	457.56	98.4	8.64	11	26.12	43.64	44.44	48.64	53	36.16	31.56	22.96	28.32	
82	6.08	79.84	450.52	96.52	9.12	10.64	28.72	41.28	46.24	51.48	55.08	39.8	30.8	21.64	32.24	
83	6.12	79.2	437.44	95.84	10.4	9.44	28.44	38.92	49.04	52.2	55.76	46.48	33.4	21.8	35.52	
84	6	78.2	425.88	94.92	10.36	10.16	26.76	41.48	49.88	53.4	55.28	48.44	35.48	23.12	40.64	
85	6.8	76.84	416.92	88.48	10.16	11	30.64	41.08	51.56	56.92	56.36	47.12	38.44	22.72	44.96	
86	5.72	74.2	411.44	85.96	9.48	11.36	29.92	42.08	53.84	55.56	56.6	50.84	41.52	25.04	46.44	
87	5.92	73.4	394.92	84.36	8.72	11.16	29.64	45.24	54.32	57.24	57.92	54.64	43.96	28.72	49.84	
88	5.56	69.92	389.04	81.28	8.52	11.04	31.2	42.32	53.76	57.88	61.28	55.84	50.4	31	50.96	
89	6.36	65.84	382.16	75.88	7.48	11.84	29.08	46.6	54.72	57.56	66.12	55	50.56	34.12	56.68	
90	6.88	62.64	370.68	79.68	6.68	11	32.04	43	55.64	55.88	72.16	55.72	52.32	35.68	60	
91	6.92	58.56	363.12	76.88	6.88	11.44	31.44	46.52	57.84	58.96	70.16	52.68	54.8	38.88	64.92	
92	6.44	56.64	348.76	75.68	6.52	11.56	32.32	49.56	59.8	60.8	71.92	54.4	50.52	41.36	73.72	
93	6.68	53.16	344.08	74.52	7.28	11.48	31.44	51.4	60.96	60.24	69.64	57.48	51.04	44.48	76.12	
94	6.52	49.48	335.04	72.08	7.24	12.24	31.12	51.56	63.56	61.64	69.52	61.28	49.88	46.92	81.92	
95	5.64	47.84	325.6	67.4	7.24	13.48	31.12	48.96	62.04	63.2	70.84	62.56	53.72	49.52	90.84	
96	5.64	46.56	313	65.32	6.96	13.12	31.6	51.8	63.16	64.6	68	64.48	55.64	52.44	97.68	
97	5.2	46.88	295.92	64.4	7.2	15.16	31.12	49.64	62.56	67.12	68.8	66.96	60.32	53.32	105.4	
98	4.6	46.92	280.96	62.56	6.24	14.36	30.44	48.56	66.08	69.36	74.04	67.56	62.08	54.16	112.08	
99	3.72	42.24	275.76	60.4	6.04	11.72	29	48.28	66.16	71.28	77.2	65.68	64.28	56.36	121.88	
100	4.52	40.56	266.44	56.56	5.84	12.44	26.28	49.08	66.04	74.32	78.24	66.8	65.96	55.68	131.24	
101	4.84	38.72	255.16	55.12	6.08	10.12	23.84	52.24	69.28	75.2	79.88	69.52	64.2	58.8	137	
102	4.64	34.08	249.36	52.76	5.64	8.6	23.84	54.4	68.72	73.08	79.76	73.12	64.6	59.24	148.16	
103	5.12	30.28	244.44	53.4	5.04	7.68	20.8	50.4	69.96	73.04	80.2	75.72	65.24	62.96	155.72	
104	4.24	30	226.64	54.12	6.12	9.4	18.04	50.24	72.48	76.52	76.96	78.88	65.84	63.32	167.2	
105	2.84	29	218.4	51.72	4.76	9.68	16.6	50.72	72.28	81.36	73.24	81.16	67.6	65.8	174.84	
106	2.16	28.6	212.04	47.24	4.96	9.48	15.04	51.88	71.96	80.84	75.32	83.92	69.36	65.44	181.76	
107	2.12	27.08	201.24	44.04	5.92	8.68	14.04	48.92	72.56	83	75.84	82.72	76.32	68.16	189.36	
108	1.64	25.8	192.6	40.52	5.56	8.4	12.72	45.24	71.88	86.04	74.56	88	78.88	67.4	200.76	
109	1.6	22.48	185.4	41.28	5.36	8.48	11.48	41.48	67.04	87.08	73.68	90.16	82.68	69.08	212.72	
110	1.36	20.84	183.8	37.8	5.32	8	12.36	38.32	66.48	87.52	76.96	88.56	80.72	75.16	216.8	
111	0.96	20.08	179.48	35.96	4.44	6.04	11.04	35.36	65.24	89.6	78.04	85.04	84.24	79	225.48	
112	1	19.72	173	34	3.16	5.4	11.72	31.36	64.28	87.68	82.88	84.8	85.4	76.4	239.2	
113	0.96	20.12	166.6	35	3.28	4.92	9.8	28.88	60.12	92.08	87.16	85.68	85.24	78.72	241.44	
114	1.12	20.2	161.12	32.36	3.24	4.44	9.12	24.28	58.08	90.04	88.52	91.4	89.8	77.16	249.12	
115	0.96	18.8	155.16	31.48	2.92	4.84	9.12	24.88	57.24	93.96	86.64	90.4	87.36	77	259.24	
116	1.16	18.08	149.88	31	3.08	5	9.44	22.04	58.48	89.8	87.24	89	93.4	77.2	265.2	
117	1	17	146.52	31.12	3.24	4.72	9.4	21.12	54.88	90.12	84.8	88.68	92.72	78.12	276.56	
118	1.16	17.04	136.64	29.92	3.28	4.72	9.6	19.84	53.32	88.56	86.52	89.76	90.96	82.24	286.44	
119	1.2	17.48	130.08	29.08	2.84	4.48	9.48	18.96	48.72	85.16	87.88	91.48	95.28	87.12	290.76	
120	0.76	16.32	126.68	27.4	3.04	4.36	9.12	18.32	46.88	87.24	86.64	93.24	93.12	87.52	299.36	
121	0.72	15.4	123.72	26.48	2.56	4.6	11.12	19.16	42.68	81.92	82.24	95.16	95.16	86.12	312.96	
122	0.72	14.36	119.4	24.04	2.12	4.96	12.12	16.96	39.28	76.84	84.2	90.76	99.08	90.08	325.08	
123	0.32	14.16	113.16	23.76	2.28	4.36	13	17.56	37.68	72.68	93.52	92.36	92.96	88.4	333.8	
124	0.16	13.32	108.4	23.16	2.76	3.8	11.36	18.76	34.96	69	92.88	96.44	92.68	89.28	343.04	
125	0.04	13.44	105.4	22.68	2.08	3.84	10.72	15.84	34.88	66.4	89.4	97.8	95.36	90	352.12	
126	0.08	12.52	101.76	22.2	2.24	3.44	9.24	15.28	32.64	63.92	89.04	98.08	97.12	87.56	364.88	
127	0	11.32	96.52	21.52	2	2.52	9.08	15.44	32.24	61.16	84.8	97.2	103.12	89.96	373.12	
128	0	11.24	87.48	20.56	2	2.4	8.16	14.32	29.48	59.04	85.2	96.4	104.8	96.4	382.52	
129	0	9.76	82.2	20.96	2.12	2.64	8.2	12.68	25.92	54.72	80.24	97	104.76	99.24	399.56	
130	0	9.2	76.96	18.28	2.44	2.88	8.08	12	26.04	51.04	77.36	95	104.88	104.44	411.4	
131	0	8.76	76.4	15.52	1.88	2.8	7.6	10.72	23.56	49.32	76.36	94.52	105.28	105.72	421.56	
132	0	8.8	74.4	14.6	1.24	2.6	7.8	10.44	22.76	45.32	71.88	95.52	106.24	105.56	432.84	
133	0	8.56	71.12	14.88	0.8	3.28	6.48	10.96	21.76	43.04	67.4	91.88	108.2	106.2	445.44	
134	0	7.2	70.24	15.2	1.04	2.76	6.04	9.88	20.56	40.64	64.96	93.12	110.2	110.44	447.72	
135	0	6.6	65.84	14.4	0.96	2.72	5.68	10.04	20.8	38.72	60.68	92.52	105.28	111.12	464.64	
136	0	5.24	61.12	12.72	0.8	3.24	4.48	9.96	19.88	39.6	61.48	89	104.2	111.2	477.08	
137	0	4.88	56.96	11.8	0.88	3.04	4.68	8.56	18.56	38.92	65.36	90.28	101.6	105.76	488.72	
138	0	3.72	54.44	11.56	0.64	2.2	4.36	8.76	16.24	37.44	66.12	89	101.4	108.44	495.68	
139	0	3.2	48.8	10.8	1.12	2	4.8	7.24	14.88	37.56	62.28	86.52	102.36	106.24	512.2	
140	0	3.08	47.76	11.72	1.16	2.16	3.56	6.56	16.92	33.84	60.4	76.36	103.08	108.92	524.48	
141	0	3.96	44.76	9.84	0.88	1.44	3.48	5.96	15.28	32.8	57.8	74.4	100.4	109.48	539.52	
142	0	3.6	43.8	9.04	0.72	1.6	3.2	4.88	16.48	32.8	57.68	74.36	96.68	105.24	549.92	
143	0	3.56	41	8.44	0.48	0.96	3.44	4.92	14.88	32.16	49.64	77.8	97.28	104.76	560.68	
144	0	2.92	36.84	8	0.6	0.68	4.08	5.04	13.08	30.16	48.12	71.76	93.56	106.92	578.24	
145	0	3.48	36.6	6.92	0.4	0.4	3.92	5.44	11.6	28.64	47	69.6	88.32	104.44	593.24	
146	0	2.36	32.08	7.76	0.48	0.28	3.76	5.72	12.96	28.2	47.16	67.72	84.96	104.12	602.44	
147	0	1.88	29.76	7.36	0.48	0.32	4.04	5.2	12.76	25.6	43.16	70.12	82.16	107	610.16	
148	0	1.96	26.64	5.76	0.76	0.52	3.56	5.8	11.52	25.2	42.96	66.52	80.28	107.12	621.4	
149	0	1.16	26.12	5.84	0.56	0.44	3.72	5.12	10.56	23.2	41.28	65.08	83.96	104.76	628.2	
150	0	0.96	24.12	5.16	0.2	0.4	3.96	4.72	8.4	22.2	42.92	60.8	79.04	99.56	647.56	
151	0	0.72	21.28	4.92	0.32	0.48	3.52	5.32	8.04	20.56	42.12	60.12	76.16	99.24	657.2	
152	0	0.76	17.6	4.84	0.32	0.32	2.76	5.68	8	19.52	42.36	59.72	72.88	98.16	667.08	
153	0	0.96	16.52	4.44	0.4	0.32	2.72	5.04	8.24	19.44	40.08	60.88	72.32	95.28	673.36	
154	0	1.24	15.56	3.48	0.44	0.08	2.64	4.68	8.08	16.64	35.96	57.32	71.04	94.36	688.48	
155	0	1.04	14.24	3.12	0.32	0.04	3.08	4.36	7.36	17.24	33.8	53.88	67.2	92.96	701.36	
156	0	1	13.08	3.08	0.32	0.08	1.76	4	6.48	16.28	29.28	54.24	67.32	91.12	711.96	
157	0	1.08	11.12	2.48	0.52	0.08	1.28	4.2	6.28	16.12	28.88	50.84	64.96	86.88	725.28	
158	0	0.8	9.04	1.84	0.48	0	1.12	3.68	6.28	14.32	27.16	46.44	65.08	87.96	735.8	
159	0	0.28	7.28	1.6	0.28	0	1.04	3.92	6.6	13.92	28.04	43.88	63.52	88.12	741.52	
160	0	0.2	5.16	1.76	0.12	0	1.12	3.28	6.92	15.2	28.52	42.32	59.2	85.08	751.12	
161	0	0.08	6.48	1.16	0.12	0	0.96	3.08	5.8	14.6	27.28	40.84	58.92	82.52	758.16	
162	0	0.24	5.92	1.48	0.08	0	0.64	2.68	4.6	15.32	26.28	39.48	55.04	78.2	770.04	
163	0	0.04	6.24	1.24	0.2	0	0.44	1.84	4.24	14.24	25.68	36.48	56.88	73.88	778.6	
164	0	0.04	5.28	0.92	0.12	0	0.6	1.88	4.32	14.52	23.84	34.72	55.04	72.04	786.68	
165	0	0	4.48	0.56	0.08	0	0.8	1.44	4	13.32	22.8	32.12	55.64	72.68	792.08	
166	0	0	4.24	0.56	0	0	0.56	1.24	2.88	12.12	20.2	31.84	52.4	70.96	803	
167	0	0	4.08	0.6	0	0	0.8	1.76	2.4	11.24	22.44	29.36	52.04	68.92	806.36	
168	0	0	4.48	0.68	0.04	0	0.48	1.48	3.08	12.32	20.8	29.68	48.28	69	809.68	
169	0	0	3.76	0.8	0.04	0	0.28	1.24	2	11.28	17.76	26.36	46.36	64	826.12	
170	0	0	2.96	0.52	0.04	0	0.12	1.12	2.36	10.24	18.72	26.2	46.2	56.08	835.44	
171	0	0	2.4	0.4	0.08	0	0.16	1.56	2.84	10.2	16.28	26.32	41.44	53.32	845	
172	0	0	1.68	0.4	0	0	0.24	1.76	3.12	9.44	15.76	25.36	41.76	53.68	846.8	
173	0	0	0.96	0.44	0.04	0	0.16	1.48	2.92	9.8	14.16	24.92	39.56	51.92	853.64	
174	0	0	0.56	0.36	0.08	0	0.16	0.88	2.68	8.28	13.36	24.8	37.52	52.64	858.68	
175	0	0	0.4	0.52	0.16	0	0.6	0.8	2.28	6.68	13.68	25.12	36.08	51.36	862.32	
176	0	0	0.52	0.32	0.16	0	0.32	0.68	2.48	5.36	12.6	24.76	36.12	48.8	867.88	
177	0	0	0.52	0.08	0.04	0.12	0.32	0.72	1.64	5.2	12	21.8	32.44	50.84	874.28	
178	0	0	1.04	0	0.04	0.16	0.32	0.6	1.72	5.24	11.24	20.44	33.92	49.84	875.44	
179	0	0	1.2	0.04	0	0.04	0.6	1.08	2.12	5.2	12.16	18.2	32.68	45.32	881.36	
180	0	0	1.24	0.08	0	0	0.84	1.04	2.08	5.68	11.6	18.84	30.68	43.72	884.2	
181	0	0	1.16	0.28	0	0	0.52	0.96	1.52	6.4	11.8	18.48	27.32	46.04	885.52	
182	0	0	1.16	0.12	0	0	0.64	0.64	1.68	6.4	11.2	18.08	25.28	41.24	893.56	
183	0	0	0.92	0.12	0	0	0.52	0.52	1.88	5.84	10.36	17.12	24.36	40.6	897.76	
184	0	0	0.6	0.16	0	0	0.24	0.6	1.92	6.08	10.28	16.16	24.2	37.56	902.2	
185	0	0	0.24	0.28	0.08	0	0.28	0.72	1.4	5.32	10.04	16.64	23.04	38.8	903.16	
186	0	0	0.32	0.08	0.04	0	0.48	0.72	1.52	4.08	10.64	15.28	21.04	36.44	909.36	
187	0	0	0.56	0.04	0.04	0	0.52	0.84	1.84	4.16	9.64	14.2	19.88	32.44	915.84	
188	0	0	0.6	0.2	0	0	0.88	0.76	1.12	4.48	10.8	14.68	21.76	32.52	912.2	
189	0	0	0.4	0.24	0	0	0.92	1.24	1.4	3.8	10.72	12.88	21.2	31.08	916.12	
190	0	0	0.36	0.16	0	0	0.96	1.28	0.92	4.04	9.48	11.72	20.08	29.84	921.16	
191	0	0	0.24	0.12	0	0	1.08	1.24	1.24	2.8	9.08	12.12	18.08	28.2	925.8	
192	0	0	0.24	0.12	0.04	0	1.2	1.64	0.92	2.72	9.2	11.4	18.32	28.56	925.64	
193	0	0	0.44	0.2	0.04	0	1.12	1.2	0.84	2.64	7.64	10.64	19.76	27.24	928.24	
194	0	0	0.32	0.08	0	0	0.96	0.96	0.96	2.96	6.36	11.24	20.16	27.08	928.92	
195	0	0	0.36	0.04	0	0	0.92	1.24	0.52	2.52	5.16	10.72	18.12	23.4	937	
196	0	0	0.2	0.12	0.08	0	0.84	1.36	0.68	1.96	4.64	9.68	17.36	21.08	942	
197	0	0	0.08	0.08	0.08	0	0.64	1.64	0.96	1.96	3.84	8.72	14.92	21.8	945.28	
198	0	0	0.04	0.12	0	0	0.56	1.8	0.92	1.32	3.76	8.64	14.56	20	948.28	
199	0	0	0	0.04	0	0	0.56	2.04	1	1.36	3.48	7.72	14.8	21.04	947.96	
200	0	0	0	0.08	0	0	0.44	2	1.08	1.36	2.64	6.76	15.04	18.76	951.84	
201	0	0	0	0.08	0	0	0.4	1.8	1.92	1.44	2.4	7.36	13.44	18.6	952.56	
202	0	0	0	0	0	0	0.32	1.32	2.12	1.8	2.12	7.04	11.96	18.52	954.8	
203	0	0	0	0	0	0	0.24	1.12	1.8	1.76	2.76	6.24	11.68	20.2	954.2	
204	0	0	0	0	0	0	0.2	1.6	1.28	1.52	2.08	5.4	10.68	18.32	958.92	
205	0	0	0	0	0	0	0.12	1.44	1.84	1.28	2.2	6.08	9.04	17.16	960.84	
206	0	0	0	0	0	0	0.32	1.32	2.36	1.12	1.8	4.44	6.84	15.44	966.36	
207	0	0	0	0	0	0	0.28	1.2	2.72	1.44	1.6	4.12	5.4	14.32	968.92	
208	0	0	0	0	0	0	0.36	1.28	3.24	1.6	1.52	4.16	5.32	14.28	968.24	
209	0	0	0	0	0	0	0.48	1.72	3.2	1.32	1.24	4.8	4.28	11.68	971.28	
210	0	0	0	0	0	0	0.56	1.6	2.68	2.12	1.12	4.4	4.56	11.68	971.28	
211	0	0	0	0	0	0	0.32	1.64	3.16	1.44	1.2	4.4	4.64	11.2	972	
212	0	0	0	0	0	0	0.2	1.48	3	1.36	0.84	4.2	6.48	9.4	973.04	
213	0	0	0	0	0	0	0.32	0.8	2.08	1.32	0.84	3.32	5.44	9.44	976.44	
214	0	0	0	0	0	0	0.2	0.36	1.76	1.2	0.76	3.32	4.96	9.12	978.32	
215	0	0	0	0	0	0	0.12	0.32	1.48	1.12	0.84	3.56	5.16	8.64	978.76	
216	0	0	0	0	0	0	0.08	0.44	0.8	1.24	0.8	3.24	4.28	8.2	980.92	
217	0	0	0	0	0	0	0.04	0.48	1	1.96	0.88	3.44	4.36	7.48	980.36	
218	0	0	0	0	0	0	0.04	0.48	1.2	2.08	0.92	2.64	3.72	7	981.92	
219	0	0	0	0	0	0	0	0.44	1.52	2.32	1.04	2.28	3.24	7.96	981.2	
220	0	0	0	0	0	0	0	0.12	0.92	1.72	1.4	3.4	2.48	8.08	981.88	
221	0	0	0	0	0	0	0	0.2	1.28	1.96	1.8	2.68	2.4	6.64	983.04	
222	0	0	0	0	0	0	0	0.04	1.72	2.2	2.44	3.04	2.36	6.32	981.88	
223	0	0	0	0	0	0	0	0	1.2	2.2	2.68	2.76	2.88	5.4	982.88	
224	0	0	0	0	0	0	0	0	1.12	1.92	3.24	2.04	3.12	4.8	983.76	
225	0	0	0	0	0	0	0	0	1.04	1.88	2.44	1.28	3.24	4.84	985.28	
226	0	0	0	0	0	0	0	0	1.08	1.32	2.4	1.4	3	5.68	985.12	
227	0	0	0	0	0	0	0	0	0.56	1.32	2.84	1.2	2.72	5.52	985.84	
228	0	0	0	0	0	0	0	0	0.56	1.08	3.24	2.04	2.44	4.76	985.88	
229	0	0	0	0	0	0	0	0	0.48	0.4	2.88	2.28	2.2	4.24	987.52	
230	0	0	0	0	0	0	0	0	1.12	0.52	3.6	2.64	2.08	4	986.04	
231	0	0	0	0	0	0	0	0	1.52	0.4	3.88	2.44	1.64	4.64	985.48	
232	0	0	0	0	0	0	0	0	1.56	0.68	2.76	2.92	2.36	4.28	985.44	
233	0	0	0	0	0	0	0	0	1.04	0.6	2.32	2.36	2.6	3.56	987.52	
234	0	0	0	0	0	0	0	0	0.72	0.44	2.28	2.2	2.16	3.84	988.36	
235	0	0	0	0	0	0	0	0	0.48	0.4	1.8	2.48	2.04	3.44	989.36	
236	0	0	0	0	0	0	0	0	0.52	0.24	1.4	2.44	2.2	3.44	989.76	
237	0	0	0	0	0	0	0	0	0.4	0.28	1.44	2.04	2.24	2.6	991	
238	0	0	0	0	0	0	0	0	0.28	0.44	1.44	1.96	1.8	2.48	991.6	
239	0	0	0	0	0	0	0	0	0.2	0.72	1.68	2.32	2.12	2.4	990.56	
240	0	0	0	0	0	0	0	0	0.04	0.8	1.4	2.6	2.28	2.04	990.84	
241	0	0	0	0	0	0	0	0	0	0.88	1.32	2.04	2.28	2.92	990.56	
242	0	0	0	0	0	0	0	0	0	0.68	0.88	1.56	2.24	2.8	991.84	
243	0	0	0	0	0	0	0	0	0	0.68	0.72	1.24	2.2	2.36	992.8	
244	0	0	0	0	0	0	0	0	0	0.76	0.8	1.4	2	2.32	992.72	
245	0	0	0	0	0	0	0	0	0	0.84	0.84	1.04	1.92	1.56	993.8	
246	0	0	0	0	0	0	0	0	0	0.44	1.24	1.08	2.32	1.6	993.32	
247	0	0	0	0	0	0	0	0	0	0.4	1	1.44	1.56	2.24	993.36	
248	0	0	0	0	0	0	0	0	0	0.56	1.16	1.24	1.4	2	993.64	
249	0	0	0	0	0	0	0	0	0	0.28	1.12	0.96	1.2	1.76	994.68	
250	0	0	0	0	0	0	0	0	0	0.6	1.4	1.08	1.36	2.28	993.28	
251	0	0	0	0	0	0	0	0	0	0.64	0.96	1.44	1.2	1.76	994	
252	0	0	0	0	0	0	0	0	0	0.48	1.24	1.36	1.2	1.84	993.88	
